nematode,phylum,class,order,family,genera,species,spe.ID,spe.control,replicate,spe.ID.num,spe.control.number,spe.ID.preference,spe.control.preferece,fold.change
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,2,20,46,0.3,0.7,-0.571428571
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,3,19,40,0.32,0.68,-0.529411765
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,4,14,65,0.18,0.82,-0.780487805
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,5,11,65,0.14,0.86,-0.837209302
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,6,14,40,0.26,0.74,-0.648648649
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,7,15,45,0.25,0.75,-0.666666667
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE3,OP50,8,18,63,0.22,0.78,-0.717948718
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,1,94,105,0.47,0.53,-0.113207547
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,2,139,97,0.59,0.41,0.43902439
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,3,156,113,0.58,0.42,0.380952381
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,4,88,102,0.46,0.54,-0.148148148
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,5,78,86,0.48,0.52,-0.076923077
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,6,97,81,0.54,0.46,0.173913043
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,7,121,128,0.49,0.51,-0.039215686
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis ,PSE4,OP50,8,114,101,0.53,0.47,0.127659574
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,1,19,40,0.32,0.68,-0.529411765
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,2,15,59,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,3,15,48,0.24,0.76,-0.684210526
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,4,7,52,0.12,0.88,-0.863636364
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,5,18,35,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,6,15,91,0.14,0.86,-0.837209302
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,7,13,35,0.27,0.73,-0.630136986
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,PSE5,OP50,8,18,52,0.26,0.74,-0.648648649
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,1,29,40,0.42,0.58,-0.275862069
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,2,17,67,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,3,26,37,0.41,0.59,-0.305084746
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,4,19,75,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,5,20,38,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,6,15,70,0.18,0.82,-0.780487805
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,7,30,31,0.49,0.51,-0.039215686
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,PSE6,OP50,8,24,57,0.3,0.7,-0.571428571
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,1,42,64,0.4,0.6,-0.333333333
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,2,65,94,0.41,0.59,-0.305084746
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,3,42,61,0.41,0.59,-0.305084746
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,4,34,86,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,5,38,45,0.46,0.54,-0.148148148
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,6,58,59,0.5,0.5,0
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,7,60,51,0.54,0.46,0.173913043
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii,PSE7,OP50,8,61,53,0.54,0.46,0.173913043
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,1,21,41,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,2,10,61,0.14,0.86,-0.837209302
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,3,15,17,0.47,0.53,-0.113207547
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,4,11,44,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,5,13,33,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,6,9,43,0.17,0.83,-0.795180723
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,7,30,39,0.43,0.57,-0.245614035
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii,PSE8,OP50,8,18,42,0.3,0.7,-0.571428571
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,1,60,71,0.46,0.54,-0.148148148
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,2,68,108,0.39,0.61,-0.360655738
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,3,48,56,0.46,0.54,-0.148148148
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,4,51,97,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,5,54,73,0.43,0.57,-0.245614035
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,6,46,72,0.39,0.61,-0.360655738
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,7,76,83,0.48,0.52,-0.076923077
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas moorei,PSE9,OP50,8,55,70,0.44,0.56,-0.214285714
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,1,38,46,0.45,0.55,-0.181818182
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,2,13,55,0.19,0.81,-0.765432099
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,3,24,41,0.37,0.63,-0.412698413
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,4,7,23,0.23,0.77,-0.701298701
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,5,36,47,0.43,0.57,-0.245614035
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,6,20,16,0.56,0.44,0.272727273
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,7,23,23,0.5,0.5,0
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL1,OP50,8,17,41,0.29,0.71,-0.591549296
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,1,33,54,0.38,0.62,-0.387096774
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,2,23,43,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,3,12,35,0.26,0.74,-0.648648649
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,4,14,68,0.17,0.83,-0.795180723
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,5,18,26,0.41,0.59,-0.305084746
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,6,11,45,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,7,26,68,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL2,OP50,8,15,19,0.44,0.56,-0.214285714
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,1,35,85,0.29,0.71,-0.591549296
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,2,34,60,0.36,0.64,-0.4375
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,3,31,58,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,4,27,74,0.27,0.73,-0.630136986
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,5,23,52,0.31,0.69,-0.550724638
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,6,36,94,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,7,30,73,0.29,0.71,-0.591549296
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii ,RAL3,OP50,8,24,53,0.31,0.69,-0.550724638
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,1,18,75,0.19,0.81,-0.765432099
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,2,13,59,0.18,0.82,-0.780487805
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,3,15,90,0.14,0.86,-0.837209302
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,4,14,102,0.12,0.88,-0.863636364
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,5,9,87,0.09,0.91,-0.901098901
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,6,24,103,0.19,0.81,-0.765432099
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,7,14,75,0.16,0.84,-0.80952381
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia taiwanensis,RAL4,OP50,8,14,62,0.18,0.82,-0.780487805
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,1,27,48,0.36,0.64,-0.4375
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,2,49,91,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,3,41,78,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,4,31,63,0.33,0.67,-0.507462687
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,5,53,83,0.39,0.61,-0.360655738
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,6,26,75,0.26,0.74,-0.648648649
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,7,45,73,0.38,0.62,-0.387096774
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,RAL5,OP50,8,34,62,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,1,67,125,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,2,56,103,0.35,0.65,-0.461538462
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,3,49,96,0.34,0.66,-0.484848485
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,4,77,128,0.38,0.62,-0.387096774
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,5,74,132,0.36,0.64,-0.4375
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,6,63,108,0.37,0.63,-0.412698413
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,7,107,175,0.38,0.62,-0.387096774
P.quartusdecimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica ,RAO1,OP50,8,58,100,0.37,0.63,-0.412698413
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,1,37,38,0.49,0.51,-0.039215686
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,2,19,35,0.35,0.65,-0.461538462
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,3,45,43,0.51,0.49,0.040816327
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,4,26,49,0.35,0.65,-0.461538462
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,5,36,40,0.47,0.53,-0.113207547
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,6,42,67,0.39,0.61,-0.360655738
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,7,22,38,0.37,0.63,-0.412698413
P.quartusdecimus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus agglutinans,RHO1,OP50,8,26,69,0.27,0.73,-0.630136986
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,1,70,149,0.32,0.68,-0.529411765
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,2,58,135,0.3,0.7,-0.571428571
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,3,52,127,0.29,0.71,-0.591549296
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,4,45,97,0.32,0.68,-0.529411765
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,5,57,121,0.32,0.68,-0.529411765
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,6,62,173,0.26,0.74,-0.648648649
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,7,52,151,0.26,0.74,-0.648648649
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas flava ,SIN1,OP50,8,43,108,0.28,0.72,-0.611111111
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,1,76,191,0.28,0.72,-0.611111111
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,2,112,209,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,3,185,351,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,4,102,242,0.3,0.7,-0.571428571
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,5,113,192,0.37,0.63,-0.412698413
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,6,95,241,0.28,0.72,-0.611111111
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,7,105,237,0.31,0.69,-0.550724638
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium ginsenosidimutans ,SPH1,OP50,8,90,166,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,1,76,199,0.28,0.72,-0.611111111
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,2,112,229,0.33,0.67,-0.507462687
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,3,185,351,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,4,102,242,0.3,0.7,-0.571428571
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,5,113,194,0.37,0.63,-0.412698413
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,6,95,241,0.28,0.72,-0.611111111
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,7,105,237,0.31,0.69,-0.550724638
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii ,SPH2,OP50,8,90,166,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,1,20,31,0.39,0.61,-0.360655738
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,2,13,53,0.2,0.8,-0.75
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,3,25,60,0.29,0.71,-0.591549296
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,4,16,26,0.38,0.62,-0.387096774
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,5,14,30,0.32,0.68,-0.529411765
P.quartusdecimus,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum ,SPH3,OP50,6,13,63,0.17,0.83,-0.795180723
